id,reference
11365,74.0076
11366,20.6204
11367,48.335
11368,30.1634
11369,54.2074
11370,75.4165
11371,24.0973
11372,-3.16963
11373,56.9738
11374,49.3754
11375,41.7507
11376,85.9316
11377,38.1086
11378,36.2742
11379,41.2961
11380,24.6223
11381,47.8611
11382,44.6712
11383,38.6644
11384,49.9472
11385,21.6553
11386,50.1009
11387,37.8526
11388,20.7178
11389,55.3552
11390,58.1621
11391,33.0952
11392,15.5021
11393,31.9587
11394,35.3621
11395,36.3586
11396,33.0465
11397,52.8832
11398,79.4375
11399,37.5016
11400,61.3336
11401,63.2212
11402,47.2352
11403,38.778
11404,12.1047
11405,94.1116
11406,60.3696
11407,57.0205
11408,38.127
11409,31.6635
11410,17.6023
11411,76.7038
11412,71.226
11413,47.0071
11414,56.8468
11415,40.9415
11416,45.8617
11417,33.9866
11418,36.4091
11419,45.1147
11420,83.9473
11421,50.5693
11422,72.3362
11423,74.1774
11424,11.6939
11425,78.5402
11426,60.6528
11427,48.7407
11428,56.0719
11429,45.7165
11430,44.1701
11431,31.9541
11432,49.1516
11433,71.861
11434,62.5218
11435,23.0397
11436,15.6725
11437,39.4252
11438,59.8297
11439,50.9605
11440,88.3539
11441,63.4731
11442,37.8107
11443,63.0547
11444,66.2324
11445,48.4715
11446,41.248
11447,29.7807
11448,85.9735
11449,41.4391
11450,88.3928
11451,15.6236
11452,60.8373
11453,48.5117
11454,13.8405
11455,81.6493
11456,41.4962
11457,50.9153
11458,61.1008
11459,27.6304
11460,58.3029
11461,85.4921
11462,28.6238
11463,32.8936
11464,57.5146
11465,83.9999
11466,55.4774
11467,84.3983
11468,43.7951
11469,26.78
11470,37.0543
11471,24.6212
11472,41.5793
11473,74.8744
11474,13.5079
11475,65.732
11476,64.5524
11477,53.8677
11478,37.5364
11479,51.8087
11480,79.5195
11481,56.3769
11482,70.4684
11483,10.3495
11484,89.4425
11485,39.0021
11486,41.5254
11487,47.3011
11488,21.9626
11489,22.4625
11490,42.9439
11491,23.6963
11492,14.6417
11493,54.1024
11494,51.6512
11495,82.7096
11496,82.5238
11497,10.1128
11498,20.7605
11499,48.8557
11500,64.4274
11501,87.9725
11502,40.6002
11503,79.9226
11504,83.7702
11505,28.462
11506,45.5255
11507,40.1414
11508,69.4845
11509,27.6475
11510,71.2815
11511,7.12181
11512,78.5548
11513,15.4326
11514,36.1733
11515,75.7318
11516,68.1224
11517,70.1958
11518,49.9794
11519,25.4782
11520,26.8748
11521,25.5249
11522,29.8996
11523,50.1127
11524,57.5134
11525,42.7544
11526,61.9006
11527,38.933
11528,50.9479
11529,74.8189
11530,61.5463
11531,16.5791
11532,38.8928
11533,33.9988
11534,67.6467
11535,33.6714
11536,90.7463
11537,10.7822
11538,8.5167
11539,71.295
11540,7.12186
11541,43.8859
11542,15.178
11543,7.15791
11544,66.5926
11545,31.64
11546,48.7977
11547,62.0688
11548,56.158
11549,34.508
11550,19.962
11551,83.6095
11552,69.3673
11553,85.3184
11554,80.6361
11555,61.6658
11556,73.8712
11557,62.9113
11558,31.6405
11559,10.2581
11560,75.5359
11561,34.545
11562,51.8356
11563,45.4756
11564,20.6476
11565,28.8813
11566,36.9323
11567,40.3326
11568,39.2818
11569,20.3907
11570,37.9397
11571,77.0177
11572,43.2228
11573,52.0163
11574,36.9838
11575,13.3699
11576,42.5487
11577,30.4779
11578,50.6
11579,46.8914
11580,58.7021
11581,65.9365
11582,71.0194
11583,46.0323
11584,18.1688
11585,39.2065
11586,19.1351
11587,17.7276
11588,60.671
11589,44.0323
11590,60.8605
11591,46.1002
11592,31.8209
11593,77.2276
11594,66.0128
11595,29.1793
11596,11.8649
11597,7.85857
11598,44.6263
11599,60.2188
11600,62.8383
11601,52.7711
11602,44.9349
11603,71.8424
11604,10.8541
11605,48.984
11606,62.4551
11607,48.5035
11608,12.624
11609,67.5581
11610,82.0002
11611,47.2604
11612,21.6468
11613,45.5242
11614,47.2593
11615,73.5014
11616,42.7834
11617,39.7369
11618,52.4042
11619,24.2843
11620,33.346
11621,76.8453
11622,42.1675
11623,85.2746
11624,33.389
11625,32.4942
11626,63.3263
11627,38.8756
11628,42.9122
11629,53.3151
11630,64.4326
11631,48.2408
11632,33.7542
11633,36.9088
11634,28.5098
11635,35.6241
11636,20.682
11637,61.5456
11638,75.7276
11639,30.8189
11640,17.5561
11641,38.2266
11642,45.8098
11643,34.8674
11644,55.8227
11645,66.0012
11646,77.9894
11647,23.6418
11648,42.5318
11649,9.64445
11650,51.5615
11651,70.9564
11652,46.4261
11653,48.7769
11654,50.9489
11655,46.5234
11656,47.5557
11657,19.8481
11658,39.2568
11659,90.2248
11660,66.7357
11661,83.917
11662,56.4958
11663,30.598
11664,78.5706
11665,59.9647
11666,78.7747
11667,42.1951
11668,23.7247
11669,39.4262
11670,70.7857
11671,55.142
11672,33.5022
11673,45.5938
11674,34.7129
11675,48.3626
11676,49.0857
11677,23.9442
11678,36.4081
11679,28.7304
11680,86.6362
11681,78.7467
11682,34.6901
11683,9.61993
11684,38.266
11685,39.0667
11686,64.1944
11687,35.8445
11688,39.8675
11689,33.812
11690,22.8722
11691,57.3222
11692,31.8675
11693,53.7071
11694,74.5408
11695,63.1201
11696,18.2434
11697,57.3646
11698,43.9231
11699,18.8105
11700,36.3129
11701,58.1583
11702,70.4221
11703,85.1964
11704,36.8943
11705,66.4278
11706,39.6679
11707,6.0725
11708,39.0492
11709,67.9437
11710,68.0612
11711,47.389
11712,53.1172
11713,69.3082
11714,42.1767
11715,27.8388
11716,27.3797
11717,13.7018
11718,36.473
11719,39.4914
11720,29.4065
11721,21.4431
11722,82.5409
11723,14.9558
11724,38.8254
11725,52.0784
11726,20.9905
11727,12.6911
11728,65.4668
11729,11.6646
11730,59.0998
11731,61.2732
11732,40.2056
11733,11.3158
11734,31.5529
11735,47.8271
11736,80.012
11737,82.5862
11738,4.02903
11739,59.0731
11740,82.8485
11741,76.8448
11742,41.4302
11743,36.9254
11744,55.361
11745,71.6339
11746,39.2697
11747,69.3902
11748,46.5113
11749,48.1824
11750,62.4378
11751,60.1022
11752,42.1802
11753,2.69196
11754,68.1675
11755,43.7019
11756,30.1768
11757,49.0097
11758,87.2927
11759,53.8842
11760,70.7122
11761,54.0758
11762,35.5242
11763,52.5137
11764,60.5347
11765,26.6699
11766,12.9884
11767,72.0091
11768,47.1784
11769,16.1077
11770,13.4359
11771,11.2841
11772,56.2566
11773,46.1923
11774,62.7216
11775,56.1131
11776,63.7622
11777,34.7308
11778,84.7736
11779,48.3558
11780,77.858
11781,68.8273
11782,22.1315
11783,27.626
11784,47.818
11785,56.9193
11786,85.2404
11787,29.0928
11788,10.0862
11789,15.1928
11790,51.656
11791,32.435
11792,70.5773
11793,50.6785
11794,56.1823
11795,23.4264
11796,42.0821
11797,30.7007
11798,81.2735
11799,61.4168
11800,61.8862
11801,36.698
11802,50.2781
11803,37.2376
11804,35.6042
11805,58.3628
11806,62.5597
11807,76.3075
11808,40.0447
11809,33.9953
11810,18.0565
11811,36.648
11812,15.0637
11813,10.2096
11814,75.5627
11815,52.2366
11816,37.8245
11817,75.3426
11818,34.7247
11819,57.2805
11820,81.2479
11821,15.4005
11822,32.0312
11823,4.85599
11824,31.678
11825,31.2005
11826,37.8904
11827,59.9266
11828,59.1183
11829,49.196
11830,33.8263
11831,84.2677
11832,42.1637
11833,52.9058
11834,45.8578
11835,27.8899
11836,70.355
11837,35.6137
11838,89.866
11839,56.9714
11840,30.6777
11841,28.5656
11842,42.2142
11843,28.6862
11844,39.2415
11845,40.1799
11846,30.5086
11847,19.6281
11848,59.6004
11849,14.8432
11850,47.6146
11851,57.6557
11852,33.0097
11853,57.8731
11854,73.9479
11855,29.6351
11856,71.5529
11857,60.4335
11858,6.7236
11859,-1.67107
11860,34.2405
11861,39.0925
11862,42.675
11863,49.2872
11864,53.3941
11865,39.7744
11866,42.2442
11867,18.1916
11868,42.0337
11869,44.702
11870,59.8647
11871,52.7739
11872,80.902
11873,42.4846
11874,27.6442
11875,70.0325
11876,12.9926
11877,43.1815
11878,54.1556
11879,30.2203
11880,33.1679
11881,72.5178
11882,44.8347
11883,21.9673
11884,70.8155
11885,51.3805
11886,18.5315
11887,33.2301
11888,72.7563
11889,43.5707
11890,35.8976
11891,74.2765
11892,49.9166
11893,44.8161
11894,36.3129
11895,65.6814
11896,39.0861
11897,84.1353
11898,45.7809
11899,5.84913
11900,53.7967
11901,48.0436
11902,36.0422
11903,43.233
11904,90.2431
11905,82.2395
11906,87.7856
11907,75.7307
11908,29.5782
11909,48.032
11910,31.6874
11911,73.9909
11912,57.1655
11913,58.5746
11914,33.4606
11915,53.5852
11916,30.5189
11917,37.841
11918,78.8978
11919,12.6313
11920,24.1175
11921,10.0922
11922,73.1358
11923,70.3187
11924,43.0219
11925,55.8316
11926,83.1908
11927,47.1175
11928,58.7977
11929,31.9897
11930,36.2496
11931,34.4818
11932,44.5523
11933,53.285
11934,43.9198
11935,30.4249
11936,36.0452
11937,59.6252
11938,40.967
11939,37.607
11940,46.3216
11941,14.8246
11942,57.0759
11943,38.9335
11944,30.1067
11945,58.39
11946,54.1093
11947,33.8787
11948,17.0422
11949,55.9352
11950,41.2715
11951,72.0537
11952,38.5996
11953,33.7384
11954,51.6322
11955,39.6454
11956,59.1968
11957,37.9106
11958,81.9646
11959,33.822
11960,83.5371
11961,66.133
11962,19.0136
11963,62.7517
11964,60.2836
11965,37.8543
11966,86.7968
11967,33.49
11968,74.7044
11969,46.0528
11970,55.8908
11971,39.2175
11972,60.1674
11973,64.5307
11974,49.8067
11975,11.724
11976,37.0178
11977,46.4732
11978,34.5703
11979,55.7499
11980,64.6554
11981,87.6509
11982,45.3504
11983,16.7945
11984,49.258
11985,57.8407
11986,37.4528
11987,40.51
11988,40.9317
11989,50.5689
11990,33.4288
11991,64.7724
11992,-0.873
11993,4.16958
11994,38.8953
11995,10.3763
11996,80.338
11997,50.5524
11998,42.3585
11999,51.895
12000,79.0139
12001,42.9506
12002,7.55193
12003,70.1329
12004,37.0563
12005,44.64
12006,46.0711
12007,47.9223
12008,42.2036
12009,40.1073
12010,44.0711
12011,57.8719
12012,52.3544
12013,29.8972
12014,37.0964
12015,40.8348
12016,42.7204
12017,61.376
12018,51.4877
12019,80.019
12020,66.1792
12021,24.8738
12022,11.1542
12023,57.4457
12024,11.2551
12025,34.8524
12026,47.5005
12027,34.549
12028,56.907
12029,89.2829
12030,31.416
12031,58.3953
12032,71.9852
12033,50.2271
12034,22.4258
12035,37.0985
12036,43.9635
12037,69.4173
12038,57.5909
12039,46.2971
12040,13.2396
12041,38.8178
12042,3.79322
12043,55.4489
12044,79.373
12045,31.9893
12046,50.8944
12047,42.6252
12048,68.1202
12049,72.3601
12050,42.7429
12051,46.9447
12052,37.1553
12053,57.0916
12054,22.7774
12055,66.2083
12056,46.5258
12057,31.8985
12058,55.9666
12059,50.1288
12060,35.0492
12061,57.7785
12062,38.2481
12063,44.977
12064,51.9003
12065,70.6685
12066,76.2761
12067,60.1394
12068,42.5158
12069,57.7834
12070,35.559
12071,85.1326
12072,52.7347
12073,51.727
12074,44.277
12075,43.6989
12076,86.8825
12077,38.4619
12078,40.431
12079,59.0985
12080,87.4312
12081,58.2605
12082,52.8573
12083,17.5839
12084,40.4088
12085,68.759
12086,43.4372
12087,29.0682
12088,43.0083
12089,43.1261
12090,48.1581
12091,42.3213
12092,67.7463
12093,49.6589
12094,42.1564
12095,56.7647
12096,82.7927
12097,15.2141
12098,33.6216
12099,46.3913
12100,64.1978
12101,17.5976
12102,34.5016
12103,74.0345
12104,70.9995
12105,54.5051
12106,81.3058
12107,42.0382
12108,71.0221
12109,61.3646
12110,58.6394
12111,57.7575
12112,83.662
12113,78.3808
12114,33.9602
12115,84.1009
12116,55.4785
12117,17.5428
12118,53.2596
12119,27.6162
12120,14.1936
12121,78.3088
12122,59.3358
12123,62.9228
12124,85.2332
12125,14.8278
12126,33.7608
12127,34.8149
12128,33.797
12129,38.2638
12130,48.0719
12131,56.8905
12132,21.9166
12133,86.8485
12134,14.2382
12135,77.0721
12136,72.8388
12137,38.4891
12138,22.3481
12139,88.4208
12140,40.4059
12141,58.2617
12142,59.7979
12143,38.103
12144,28.1665
12145,54.5559
12146,57.114
12147,54.7031
12148,36.8612
12149,56.8944
12150,52.333
12151,31.7669
12152,86.6049
12153,56.3211
12154,13.9465
12155,29.4647
12156,39.0526
12157,74.7133
12158,40.2719
12159,35.0902
12160,52.5411
12161,23.5597
12162,29.0341
12163,51.6265
12164,64.6213
12165,35.8044
12166,36.5574
12167,12.647
12168,80.3427
12169,47.1942
12170,64.055
12171,54.4917
12172,43.3877
12173,72.7267
12174,39.3459
12175,73.9236
12176,17.7623
12177,24.1232
12178,20.4373
12179,72.7469
12180,8.0122
12181,63.0978
12182,59.3362
12183,67.8557
12184,1.85765
12185,39.9831
12186,15.6387
12187,47.1938
12188,77.9756
12189,40.079
12190,53.405
12191,28.6332
12192,8.74488
12193,48.5052
12194,37.6955
12195,53.5217
12196,79.4346
12197,14.9816
12198,13.2514
12199,79.1749
12200,31.3884
12201,8.80942
12202,74.2596
12203,32.159
12204,47.0665
12205,58.7894
12206,52.2723
12207,34.9738
12208,42.6369
12209,32.234
12210,80.4406
12211,5.6645
12212,46.0855
12213,35.5863
12214,11.9902
12215,83.2277
12216,49.5215
12217,41.7242
12218,34.5755
12219,59.1648
12220,30.2456
12221,31.8121
12222,32.0718
12223,38.0183
12224,33.1525
12225,75.6121
12226,78.2234
12227,18.16
12228,26.3072
12229,42.481
12230,41.5443
12231,82.832
12232,86.2754
12233,37.6913
12234,62.933
12235,39.069
12236,41.3272
12237,14.8167
12238,57.3336
12239,48.254
12240,32.2883
12241,33.7355
12242,46.6469
12243,87.4934
12244,80.8758
12245,47.0916
12246,24.7688
12247,57.4147
12248,17.4128
12249,34.1905
12250,15.6005
12251,44.7004
12252,76.0013
12253,28.4868
12254,17.951
12255,73.5129
12256,11.8479
12257,13.1787
12258,16.7385
12259,8.10694
12260,12.2088
12261,10.5105
12262,34.1827
12263,28.7665
12264,30.5576
12265,34.3124
12266,75.2495
12267,56.1473
12268,47.4191
12269,75.6095
12270,55.5441
12271,16.1059
12272,46.3069
12273,63.4543
12274,38.7532
12275,78.7188
12276,36.1996
12277,51.89
12278,87.9624
12279,37.7722
12280,79.9131
12281,45.1051
12282,47.9605
12283,31.6149
12284,37.0646
12285,82.5172
12286,57.1167
12287,64.9304
12288,43.3646
12289,28.5476
12290,35.6371
12291,51.6916
12292,30.3099
12293,54.7609
12294,40.5833
12295,41.2286
12296,30.1761
12297,58.5887
12298,81.0419
12299,50.3109
12300,13.9474
12301,29.4113
12302,23.4504
12303,49.0766
12304,57.9278
12305,53.708
12306,11.4704
12307,53.4135
12308,34.0371
12309,36.3521
12310,79.4731
12311,46.539
12312,51.3731
12313,48.7099
12314,36.3307
12315,64.6302
12316,83.7397
12317,57.8306
12318,56.802
12319,72.3453
12320,27.4625
12321,65.6561
12322,39.0686
12323,35.876
12324,56.6071
12325,33.3434
12326,10.0916
12327,57.021
12328,64.4094
12329,82.5824
12330,56.065
12331,11.7635
12332,60.236
12333,39.3719
12334,86.862
12335,35.2922
12336,42.16
12337,52.8336
12338,59.9328
12339,29.7882
12340,1.24456
12341,51.0639
12342,40.3121
12343,37.9209
12344,47.3128
12345,40.0178
12346,41.1339
12347,33.4882
12348,73.9018
12349,43.8772
12350,45.4094
12351,69.3789
12352,53.1409
12353,56.5781
12354,37.3967
12355,59.2853
12356,81.575
12357,12.1241
12358,62.7526
12359,48.3635
12360,16.4645
12361,44.48
12362,33.6405
12363,55.519
12364,27.3059
12365,38.4713
12366,36.911
12367,18.139
12368,46.3536
12369,61.8689
12370,24.1685
12371,42.9236
12372,43.9385
12373,70.9516
12374,58.2955
12375,41.0368
12376,16.577
12377,34.7729
12378,44.3814
12379,22.8052
12380,78.6979
12381,52.6138
12382,2.69527
12383,63.6113
12384,78.913
12385,63.3619
12386,39.9255
12387,65.2792
12388,13.4459
12389,76.2766
12390,46.2227
12391,65.8264
12392,40.241
12393,70.7161
12394,13.2424
12395,32.7903
12396,82.4237
12397,48.5359
12398,11.4437
12399,50.0464
12400,50.5471
12401,43.3508
12402,27.3476
12403,32.6046
12404,34.7709
12405,25.219
12406,78.875
12407,17.2272
12408,70.03
12409,47.1085
12410,48.2883
12411,24.3982
12412,12.97
12413,72.1265
12414,84.2678
12415,64.2395
12416,50.344
12417,79.8391
12418,26.5082
12419,70.9817
12420,35.8351
12421,56.4849
12422,53.753
12423,18.7278
12424,88.6967
12425,56.4672
12426,52.1279
12427,22.4513
12428,43.6142
12429,33.161
12430,30.175
12431,43.7486
12432,47.9271
12433,86.0645
12434,62.0718
12435,50.6152
12436,21.3685
12437,31.7523
12438,47.6319
12439,56.7129
12440,5.60661
12441,38.9614
12442,50.4215
12443,57.7195
12444,30.4837
12445,49.5195
12446,30.4331
12447,30.8617
12448,64.4139
12449,9.8198
12450,65.4121
12451,38.8924
12452,73.1177
12453,51.082
12454,40.2423
12455,41.8343
12456,72.0385
12457,89.169
12458,21.6749
12459,59.6885
12460,41.8163
12461,41.9335
12462,50.311
12463,44.7625
12464,34.0501
12465,57.2346
12466,53.35
12467,40.543
12468,56.0547
12469,21.3187
12470,50.7886
12471,51.2359
12472,45.2047
12473,30.1925
12474,46.7414
12475,33.747
12476,44.1525
12477,34.713
12478,93.5835
12479,46.6902
12480,67.7221
12481,54.8996
12482,34.6288
12483,36.9252
12484,40.2419
12485,39.6117
12486,21.3867
12487,46.9142
12488,33.9862
12489,45.4101
12490,79.1665
12491,24.1295
12492,49.3
12493,33.4185
12494,41.747
12495,34.5938
12496,52.9917
12497,31.5391
12498,45.6404
12499,25.3004
12500,80.7474
12501,10.5819
12502,19.3476
12503,80.4461
12504,45.1223
12505,80.1157
12506,33.2396
12507,31.771
12508,41.4652
12509,20.3941
12510,67.7867
12511,54.6489
12512,37.3161
12513,50.048
12514,25.741
12515,34.3676
12516,48.8207
12517,37.2974
12518,26.5309
12519,79.2955
12520,14.8023
12521,8.43403
12522,69.9803
12523,37.0041
12524,39.9609
12525,77.9458
12526,59.0675
12527,35.9088
12528,38.5189
12529,43.5286
12530,47.3859
12531,51.0873
12532,49.419
12533,51.6332
12534,55.7004
12535,55.4031
12536,44.6512
12537,71.4584
12538,77.8933
12539,70.3165
12540,29.0965
12541,61.5179
12542,42.7449
12543,49.2601
12544,58.5313
12545,38.9797
12546,27.0139
12547,59.6034
12548,13.6029
12549,71.0317
12550,70.4796
12551,34.6847
12552,59.4339
12553,48.1207
12554,72.3773
12555,43.9092
12556,43.3386
12557,83.6157
12558,8.55989
12559,17.4507
12560,79.3893
12561,1.11008
12562,57.1252
12563,35.0172
12564,73.1357
12565,64.289
12566,38.0634
12567,45.4652
12568,30.8858
12569,61.7599
12570,32.116
12571,45.8276
12572,36.1122
12573,80.2164
12574,38.2591
12575,43.4402
12576,80.2165
12577,39.8289
12578,30.4253
12579,82.6598
12580,56.5988
12581,5.25077
12582,47.3184
12583,44.6228
12584,61.6905
12585,38.8967
12586,20.7137
12587,26.9154
12588,39.7554
12589,26.8639
12590,93.5584
12591,35.5702
12592,38.5603
12593,63.6234
12594,82.3184
12595,57.5777
12596,38.1359
12597,56.0273
12598,64.1274
12599,77.5749
12600,51.5966
12601,83.2407
12602,-0.401736
12603,91.2384
12604,74.5943
12605,33.3165
12606,51.4533
12607,74.6067
12608,40.7962
12609,37.9617
12610,44.2717
12611,59.2097
12612,72.8627
12613,81.123
12614,46.341
12615,60.4577
12616,60.5383
12617,86.3053
12618,42.6551
12619,28.7622
12620,46.5212
12621,40.3463
12622,55.4454
12623,51.9747
12624,58.4473
12625,30.9479
12626,47.4937
12627,36.6733
12628,75.4733
12629,47.5136
12630,48.7812
12631,16.4486
12632,11.233
12633,40.1381
12634,32.3069
12635,89.8557
12636,50.2047
12637,78.2775
12638,37.9333
12639,23.7779
12640,45.5017
12641,55.1802
12642,68.7204
12643,73.2579
12644,55.0169
12645,58.0145
12646,79.3262
12647,10.1135
12648,31.4849
12649,40.9239
12650,-1.0144
12651,15.794
12652,31.4373
12653,48.5944
12654,78.6129
12655,33.4784
12656,1.73424
12657,75.8417
12658,47.3461
12659,13.1196
12660,69.0589
12661,57.4403
12662,46.2122
12663,47.0866
12664,38.9641
12665,34.8512
12666,26.5933
12667,35.1806
12668,49.4073
12669,39.6626
12670,44.2715
12671,62.4942
12672,71.7423
12673,40.2936
12674,34.3507
12675,72.4316
12676,25.0007
12677,36.6486
12678,76.4838
12679,45.3615
12680,33.4138
12681,5.47374
12682,48.9947
12683,7.57044
12684,55.0654
12685,32.1918
12686,71.7387
12687,45.3464
12688,70.7253
12689,80.0813
12690,33.2087
12691,68.4451
12692,57.4633
12693,30.1115
12694,79.8675
12695,91.1565
12696,66.1037
12697,12.1506
12698,55.0573
12699,49.7261
12700,65.7918
12701,2.5738
12702,35.5786
12703,32.8954
12704,41.1365
12705,77.4521
12706,34.7233
12707,18.9695
12708,66.1419
12709,29.7624
12710,47.6517
12711,77.238
12712,50.8275
12713,39.6014
12714,57.7239
12715,56.7915
12716,38.7175
12717,73.7595
12718,25.5654
12719,30.735
12720,46.663
12721,56.8452
12722,80.0167
12723,34.8041
12724,70.3362
12725,53.0945
12726,52.8725
12727,8.92533
12728,53.6058
12729,9.46497
12730,32.8737
12731,29.6272
12732,10.9851
12733,37.0972
12734,42.8017
12735,48.4099
12736,59.0087
12737,63.5555
12738,40.555
12739,9.32936
12740,45.4021
12741,22.0425
12742,56.4808
12743,28.4961
12744,67.8415
12745,52.2153
12746,28.6652
12747,54.3851
12748,34.5261
12749,47.1668
12750,56.9888
12751,37.1805
12752,76.8359
12753,33.7009
12754,35.5386
12755,36.395
12756,48.5972
12757,36.4368
12758,48.978
12759,36.6561
12760,24.788
12761,26.4393
12762,25.6818
12763,85.3801
12764,81.163
12765,55.1822
12766,41.3132
12767,49.7618
12768,37.567
12769,38.0986
12770,40.6871
12771,29.5985
12772,54.8429
12773,38.4312
12774,41.0501
12775,46.0326
12776,47.5743
12777,30.8498
12778,47.3662
12779,42.5023
12780,22.5765
12781,67.7051
12782,12.047
12783,35.8407
12784,82.2987
12785,47.5622
12786,80.4293
12787,73.0469
12788,30.5432
12789,32.0704
12790,38.1088
12791,71.2707
12792,48.6346
12793,69.9929
12794,41.6127
12795,67.6676
12796,52.5443
12797,54.7904
12798,46.3687
12799,45.0321
12800,48.1629
12801,11.5378
12802,61.0251
12803,50.794
12804,51.2533
12805,31.657
12806,46.8787
12807,38.1142
12808,22.5203
12809,49.1195
12810,33.8414
12811,42.1862
12812,42.1725
12813,14.7642
12814,17.5943
12815,67.324
12816,50.8948
12817,29.1169
12818,64.9603
12819,61.0816
12820,39.9087
12821,27.6041
12822,19.6605
12823,62.0984
12824,78.6319
12825,81.0914
12826,28.0444
12827,64.9728
12828,13.301
12829,29.3553
12830,52.6945
12831,41.3205
12832,48.3066
12833,55.9061
12834,14.7291
12835,61.0925
12836,74.4412
12837,82.1177
12838,30.1264
12839,77.139
12840,50.0119
12841,44.9874
12842,32.7554
12843,39.3998
12844,67.1022
12845,13.1697
12846,47.8965
12847,21.0668
12848,36.2416
12849,26.3022
12850,37.0913
12851,83.8249
12852,76.2772
12853,39.144
12854,82.6238
12855,57.5963
12856,36.7367
12857,40.1156
12858,37.5631
12859,82.2469
12860,48.8636
12861,56.7884
12862,68.2924
12863,46.696
12864,41.8871
12865,54.7307
12866,6.67819
12867,72.1264
12868,48.4019
12869,27.6673
12870,47.3233
12871,57.1066
12872,82.1177
12873,44.8377
12874,68.1743
12875,88.8961
12876,51.7686
12877,56.7092
12878,71.2735
12879,46.1727
12880,59.4136
12881,50.8122
12882,57.8913
12883,58.7296
12884,47.0995
12885,39.5672
12886,20.3085
12887,61.9629
12888,50.0727
12889,48.4988
12890,47.7721
12891,69.7598
12892,63.2247
12893,19.1862
12894,30.3915
12895,7.35971
12896,51.3805
12897,62.554
12898,74.7149
12899,14.6793
12900,36.2929
12901,30.7738
12902,81.7001
12903,43.2376
12904,68.8041
12905,32.4344
12906,83.8211
12907,37.2073
12908,52.8544
12909,40.39
12910,53.5742
12911,37.4884
12912,45.5506
12913,31.1287
12914,37.2434
12915,49.0454
12916,59.335
12917,48.7743
12918,50.3961
12919,12.4472
12920,56.2364
12921,40.774
12922,75.5217
12923,65.6574
12924,34.2766
12925,58.722
12926,58.1988
12927,71.7291
12928,41.1461
12929,46.6474
12930,67.3784
12931,44.7995
12932,44.4312
12933,33.4448
12934,53.0935
12935,42.4889
12936,82.219
12937,39.9585
12938,20.046
12939,56.6954
12940,55.5079
12941,51.3722
12942,41.794
12943,28.2728
12944,45.3212
12945,75.0245
12946,85.4736
12947,18.8984
12948,70.2984
12949,23.7643
12950,25.0164
12951,46.0589
12952,30.0555
12953,49.0321
12954,48.1912
12955,83.6235
12956,50.8889
12957,82.236
12958,38.2402
12959,46.8905
12960,64.7739
12961,20.9468
12962,39.8362
12963,74.2932
12964,70.8804
12965,64.458
12966,42.8207
12967,63.9574
12968,69.255
12969,14.9572
12970,83.4798
12971,54.2266
12972,27.4471
12973,25.3916
12974,83.5823
12975,76.0506
12976,74.9578
12977,58.1524
12978,40.8814
12979,59.0378
12980,54.885
12981,60.6935
12982,65.4331
12983,31.6999
12984,66.4217
12985,63.0348
12986,57.1768
12987,57.2627
12988,81.06
12989,83.471
12990,65.0312
12991,7.78068
12992,39.7338
12993,64.2046
12994,24.5406
12995,43.8281
12996,37.5473
12997,63.106
12998,64.777
12999,28.0687
13000,53.9167
13001,52.3082
13002,54.5231
13003,37.9613
13004,35.7972
13005,32.3452
13006,27.241
13007,64.9454
13008,46.658
13009,70.6838
13010,55.8402
13011,60.6341
13012,59.196
13013,40.8101
13014,29.4031
13015,43.0817
13016,47.1669
13017,44.9691
13018,59.8075
13019,12.3937
13020,26.6142
13021,47.9247
13022,25.0089
13023,51.7568
13024,44.6808
13025,72.3608
13026,14.451
13027,62.1857
13028,31.8416
13029,46.1993
13030,76.8664
13031,56.3961
13032,65.3482
13033,54.9601
13034,64.3586
13035,52.9787
13036,74.0925
13037,41.913
13038,16.8124
13039,71.6713
13040,28.4184
13041,47.1797
13042,62.952
13043,62.5482
13044,51.7596
13045,8.23292
13046,22.6046
13047,72.9112
13048,84.602
13049,84.6788
13050,79.2628
13051,56.214
13052,60.6764
13053,64.4593
13054,46.9562
13055,44.1074
13056,18.7804
13057,48.6998
13058,43.8939
13059,20.1828
13060,62.764
13061,57.3907
13062,51.5928
13063,16.2953
13064,54.8001
13065,82.5086
13066,59.9535
13067,34.9292
13068,31.7581
13069,66.7034
13070,6.68855
13071,25.8406
13072,27.9774
13073,19.1332
13074,34.9383
13075,83.8338
13076,9.93407
13077,13.0903
13078,40.1949
13079,8.67519
13080,62.3481
13081,61.9416
13082,80.2324
13083,54.9327
13084,12.9741
13085,34.3933
13086,71.1345
13087,35.1881
13088,12.6707
13089,54.8327
13090,69.6308
13091,44.9853
13092,57.1308
13093,5.82643
13094,45.3831
13095,22.2767
13096,37.7984
13097,26.3523
13098,11.9945
13099,59.7275
13100,28.6168
13101,50.3776
13102,75.1202
13103,50.005
13104,56.3711
13105,33.19
13106,78.8176
13107,49.6171
13108,33.7922
13109,44.527
13110,63.4386
13111,21.87
13112,73.1955
13113,12.5567
13114,69.7023
13115,35.9092
13116,24.1686
13117,43.3852
13118,-13.1968
13119,30.0611
13120,64.1632
13121,47.37
13122,83.3055
13123,43.8269
13124,85.91
13125,34.4681
13126,35.5527
13127,48.227
13128,57.5818
13129,53.8341
13130,28.2686
13131,70.3769
13132,61.0211
13133,37.7599
13134,35.1399
13135,22.0624
13136,49.3956
